ID,142091,197445,5546957,6101090,6101207,6165501,6165474,6231987,6504314,6597530,6598066,6597531,6671384
유림어린이집,957.331130980616990,1548.349637740030630,1416.089725808032199,820.355238091399087,2296.978764992952620,3198.440551015587516,2986.430713818515869,2948.679533589343009,1203.876460267882749,2014.776225985938936,607.408226631626007,1134.837441309126234,1239.139577528013206
미소담어린이집,1142.769583359044418,1583.668633962618060,1372.430708983634077,685.303474506084399,2229.259243377856365,3102.038144335969719,2867.797849810068328,2912.739544073578600,1361.491458542181590,2030.137993287070685,730.261012855391868,1300.206929778674748,1404.415110106587690
아기천사어린이집,275.817779536769649,1678.231623842650833,1910.005813727864052,1689.879093139011047,2785.482425487974979,3764.643266405800659,3656.613623326790730,3251.563561967110218,685.261429118648152,2158.338704121484625,812.999059870358110,576.809197724894602,629.016487486217216
구립 한빛어린이집,155.911528587316525,1560.473138470808635,1810.145764745213683,1633.322304210464154,2679.126644608999413,3660.624847520396088,3561.608482042458036,3134.308694379967619,563.661757278917207,2038.630163113298067,729.408784575345180,454.780830189087112,511.053534776873676
까꿍어린이집,154.380421465759127,1540.119585460069402,1817.087840595176658,1677.145692440346011,2676.883695693139543,3660.844844334748814,3572.210239646155969,3113.638505975288354,512.324213566957837,2012.600958707955442,757.806568412176375,406.214214215175218,450.361632335476429
진영꼬마숲어린이집,366.206057912607150,1323.948719979051248,1448.271767329247950,1190.527404015199409,2340.666431969393216,3307.692952584655359,3175.992612702708357,2869.865838386773703,634.309734825866030,1816.459205071097585,332.756990854612070,550.246877371223150,652.863190550747731
화동교회방과후어린이집,83.141315778722074,1484.972841660565564,1747.042419787450171,1600.224744396118012,2611.131653881985585,3593.976502935631743,3500.967688425276719,3058.925916440288802,485.955103785801498,1961.695065599962845,681.380031267231629,376.734308127297197,436.909278072911832
구립 배다리어린이집,1334.544067301953646,1407.888967558660852,1082.990944709903715,323.869520585939483,1901.452099906726062,2750.241242171403428,2507.043295439306348,2614.034388745463730,1453.839888507232217,1810.024422382223520,794.595298558309082,1417.158511982790060,1516.940968865448212
해다미어린이집,109.322493019597559,1352.664608312089968,1580.106678420246226,1424.378142188530092,2452.479619259339870,3432.492612033907335,3330.850715668360408,2923.892586423000466,452.560713819686669,1837.375568207364950,503.162098829043543,348.981898862282094,440.251899110698162
천사어린이집,832.074692137657507,1222.422610940266850,1139.703047854511169,719.811122657490841,2035.487077880793549,2967.367115240341718,2791.028417203639492,2653.790176273994803,972.660832945013453,1693.367362065691168,320.831202805818691,924.901973316008366,1027.099341604113533
썬에듀스쿨어린이집,1319.588560301213647,1361.664660312512751,1038.068951885225715,297.316687185370085,1861.442770040302776,2716.512651635018756,2478.735523926799033,2570.606965418681739,1426.424513080015686,1763.235713388084378,768.757083854231269,1392.584842077267240,1491.499493456218715
에반어린이집,593.489007466121052,1170.705049610158312,1216.596301443742504,940.886780158784177,2114.613804653827174,3072.322286570675260,2928.203926755935299,2678.353206126021632,736.769226411493491,1659.349811964637183,142.274443854982763,682.444318055580652,785.597427852998294
구립 피노키오어린이집,320.696507850195644,1209.419530904598787,1382.755358597771192,1213.001512650421546,2265.285123079496316,3240.292475591582843,3127.004655472648210,2767.971305625650075,502.381213161405356,1700.773424448541618,288.438869931321278,427.473881962631140,531.721311106017424
까치산어린이집,549.035326939816173,1145.881444210157497,1221.110443234952982,983.474246587665448,2116.700142231472000,3079.542704229678293,2943.818746302081763,2666.751864403835953,679.517826344674290,1636.513669915693526,115.036811748190814,626.005662822342629,728.945939749526019
달님별님어린이집,352.435188855606839,1539.782316744348236,1899.017918631428302,1863.153376237283737,2723.037270544401963,3710.394828273381336,3654.322097390517229,3097.397590802499053,454.913190909706600,1986.095121971333811,922.887474728603252,383.634684935529719,360.819554858222602
수잔나어린이집,879.766110487240212,1142.656349117919945,1043.434908074941404,655.229209432019275,1939.116995111606002,2871.993299562366246,2698.924484907860005,2559.568009230084044,978.712049457928288,1608.174719221816986,318.792878649669888,941.090566984459656,1040.766288876000317
구립 뽄다어린이집,1271.554244992502845,1219.273301599837168,906.774834924538027,267.510300228873689,1748.777655931008667,2625.329482547223506,2406.398667590849072,2444.218617898312004,1339.043849850581864,1621.351908733103073,692.280593477277648,1314.192338482075229,1409.948401100253932
소라어린이집,219.768870606863999,1354.433373009653224,1692.839052481752788,1665.166616454530640,2524.815997021382827,3511.938479882528100,3449.137217638629863,2921.406746102947636,285.178249570436719,1813.237734451797905,723.392891362472142,190.945734016073800,212.218658072483379
구립 새하늘어린이집,1183.970558476830774,1133.602738953796461,866.644245494314077,348.689509140276698,1731.950775608737104,2630.061875137552761,2428.831998648563513,2406.944220363262048,1236.108413144806718,1550.122206282506795,595.144300764056538,1214.005181980126508,1308.609159672231954
꿈을여는어린이집,462.207227786304145,1498.188701524581120,1899.025140553608708,1926.008624767683841,2698.399675552546341,3684.782822945183852,3647.086604990076466,3038.459112314755657,425.721025614578309,1926.690650042891093,985.011025055758637,387.626787711374959,327.048807946758075
구립 신태양어린이집,286.048807264585719,1122.395855468758100,1386.953938101504718,1337.916506099274329,2243.622336957173502,3227.567205197101885,3143.714203084316523,2695.389483088357792,299.388333717556861,1605.025375842498761,398.018586734548819,234.207383792005146,337.704784520510884
근로복지공단 곰달래어린이집,546.125575646096877,1551.695049751761871,1969.028725217824785,2011.147265888430184,2757.806890029305123,3743.112072047313632,3713.099608812003225,3080.226553385852640,494.204916496889268,1969.659839627234305,1070.633684446522693,466.751634401394369,397.058672562220011
아이뜰어린이집,928.494454698637810,1001.200504437445375,900.041552306447670,617.419401425718661,1798.026735858555867,2738.886883670660609,2578.511490209051317,2410.905320336980367,960.117104282785931,1461.638640703275314,326.564513202944340,938.995997495086499,1032.873935821167834
도토리어린이집,389.359377931983033,1398.004717711459989,1788.620459767920238,1818.671971998409617,2593.318616023217146,3580.179113612771744,3538.182695157570379,2946.594338727457853,318.034797428956324,1834.651679152347242,878.974485648996279,275.656400197999460,219.296302362891225
예꿈어린이집,1486.626678556291381,1227.574449454800288,803.542176693374699,58.277440582905342,1584.494512915994619,2426.673497506327749,2189.759452315921408,2312.277009786196686,1516.841805581795143,1576.915460468946321,892.311961408419165,1503.002320288036799,1594.311218918085615
늘푸른어린이집,1173.152291896648421,1043.923919454575525,786.924041306937170,376.460836039464141,1661.809786303895407,2571.857697890411600,2383.261404136332203,2326.245219885917777,1194.472152543110042,1460.204348742764296,572.451154085894245,1179.713372994711790,1271.172119729350698
제일어린이집,448.032436950831254,1299.282775906936877,1713.137319560642482,1792.064139275299794,2502.016300536553445,3487.863764974749301,3456.025452925280206,2839.762529712008018,239.990602208322059,1727.869556753319330,861.920255953256856,237.832529407725275,147.414482112645914
어린왕자어린이집,832.349953438986404,837.222595953672226,864.952466533153483,790.343032313238382,1759.010325600914030,2724.377945542931229,2600.213200862516260,2318.183879160969354,784.189800647906395,1316.686018834666584,250.619455370037343,779.995686042526131,865.702056110190370
꼬마궁어린이집,472.632326484054147,1255.210880130005989,1677.370046218660718,1775.664872771647424,2460.161367734412579,3445.533897036350936,3417.258890794875697,2792.917388472995299,210.826791628174306,1681.116308465295788,851.724915168443772,229.839066975384213,129.077767783835043
새소망어린이집,451.469766297470244,955.076796252340728,1272.825674162214227,1333.202996397272273,2105.338602470512797,3092.047051105897481,3028.173010317061198,2528.916110637991096,237.972563059060406,1431.563084088330015,436.319005223759632,248.622398527570482,321.843453800003033
해송어린이집,607.525962292859731,833.748316874728857,1062.202940537604945,1103.113816049361503,1920.583542490951686,2903.403583252969838,2819.320796632470319,2395.783547356384588,473.494061445326565,1325.160232244667441,275.843812731785363,481.049413804511119,559.069982822244015
아이린어린이집,757.228850776441163,790.284933368957354,910.658112130364430,915.491190757281743,1790.954175849233934,2766.297726307138873,2661.915041284430117,2313.540183706286371,665.511529172042060,1279.650996511197036,242.754146213874691,669.739713262360283,750.554428907011470
예솔어린이집,816.348935774185293,775.263212723585184,856.668625125181620,856.400475219465420,1742.308720208393197,2714.654076263402203,2604.443356728706931,2279.420295290753984,729.197275229762340,1260.188664747356597,273.160328564040185,734.274159049575246,814.799574929308164
파랑새 어린이집,1294.230608756619631,917.418973306814792,593.271892573107380,379.430426615388797,1464.695734313151434,2379.168362944873479,2201.340829220464911,2133.591276900574030,1254.649262715498480,1300.478094157940177,689.065423239315464,1256.472917845118218,1339.678816387984853
늘품어린이집,849.012387770114287,735.920019439814041,820.052600842865445,854.490429044746293,1703.422983707112735,2676.981362512780379,2570.282094102269639,2238.117641372462913,744.154041355714412,1219.842739076050066,314.331456725915132,754.748029733654789,832.067645040857201
구립 라온어린이집,518.996508953541024,1131.666197213301984,1565.171693888234131,1703.263920292687317,2338.654514314361677,3323.427174636103246,3299.688454544046181,2668.730813104744811,140.168500105910255,1556.865144094881771,799.415294705207430,217.082419817025396,125.346108476920946
수성어린이집,1324.204491218639760,866.034240207825064,526.469456149764483,418.863806879993035,1400.949697408197608,2320.750405025756208,2150.315238995284290,2066.750977520583092,1263.372124191820376,1238.752171904803618,721.984309846294309,1270.926016432207916,1350.853142352064879
구립 샛별어린이집,919.847993079499815,696.609084350226340,749.814767517606811,813.987412903500626,1635.244092780874325,2607.476652425194061,2499.439216105201467,2178.953821707784300,805.282397708781559,1174.017228787470231,377.026895888678780,820.270439824299729,895.007298533965240
단향어린이집,856.125412916372397,681.160336644233780,808.232341910295077,903.125272629155916,1681.376891801607826,2659.274743322873292,2563.691934338552983,2198.634077679199891,718.067845475775357,1168.336737897610647,356.206217398726665,737.590747893393313,809.192605779797532
캥거루어린이집,1626.578341897408563,1063.918217073031428,543.359518335660141,323.484239627789123,1282.351175078573760,2133.656923920797908,1916.233307701150352,2016.928792816907162,1578.036032519630908,1346.816027705434635,1020.929688289634555,1585.036875784067661,1665.518521432473563
쁘띠아미 에꼴 어린이집,569.503016939129452,1019.489121242059355,1459.945085224443801,1631.946520301959254,2227.072502116167470,3211.575580474799608,3190.235888151925792,2558.676423511016310,142.046384685125048,1446.706835955848874,753.422811532566925,250.153985109294922,195.559509873735493
애솔 어린이집,919.410820812599013,640.908038234663991,744.946824623387101,871.954014770419235,1619.215082393725424,2596.460594493625194,2500.508484689712986,2143.369912210823713,773.564774799836300,1123.477037380331467,408.972029383663653,796.844012010151459,866.037499874000787
명지어린이집,605.979915308377372,1059.297512882139245,1518.135186096671077,1704.289280298680978,2271.856234364426200,3254.512806967752113,3241.277620191272945,2584.187972304543109,192.920216948541139,1473.029937724855245,825.086517890430514,292.374711270197395,215.340403357059444
BeBe스쿨어린이집,813.717795662019967,644.626197620842618,863.991489775095033,1018.074288377527068,1714.315002123514432,2697.935371109200332,2620.798217008037682,2194.700740696718640,626.675016533111716,1137.067400272542045,394.740188473974172,658.296696960403210,721.211012158989547
해바라기어린이집,642.689969204328577,993.897115956182233,1459.970830665183485,1669.745157834410747,2207.297240196866824,3189.449008818792663,3178.740341120779703,2518.144800670793302,216.100621191399910,1406.886541936547928,809.319848923526934,323.742704844056618,261.998778351976057
석란어린이집,977.680694890198652,484.199351913621967,722.551857156496681,1009.874019512144741,1552.622759245565931,2538.102239736147112,2473.477685224140259,2025.802996118366309,752.365524434861413,974.869944080969958,547.883362187121747,799.041534598321846,850.170524911581879
새서원어린이집,1547.874091422276251,779.812073900838755,273.164421042814183,571.670534518313843,1121.856095261037126,2044.075050061565207,1888.435505096041425,1803.245970646642263,1426.583039397833772,1059.936269017035102,961.334626913364445,1451.842851414868164,1520.343382396790048
아름드리어린이집,1137.727834942248137,409.522499646658616,554.161654333873116,934.197196257415726,1390.279809217100137,2374.112284216503213,2304.811531291511528,1891.661894362992825,920.805515383028137,877.908584004994054,661.330465590141898,967.727689221391529,1018.774163472994360
구립 하늘마음어린이집,868.227720945615260,574.019060158261595,1034.958990579839337,1363.432435498446694,1778.457245310484268,2762.994793461242807,2746.018415454173919,2133.135769678364341,512.593632978772462,1025.118190803359539,689.232095953925523,597.664515986376500,607.828649899536686
배광 어린이집,1132.255045055680739,1520.562759974224036,2078.246110551847323,2363.251519333054603,2715.943012762766557,3667.123829200848377,3720.781771523791576,2865.505503677672095,831.370361656540467,1809.547664260588363,1487.550084180112208,894.151952986078754,789.940413340339092
새빛어린이집,1978.255823447708963,1159.842269280575465,539.680113230633992,665.488997334218766,980.809259762463057,1764.824949796792680,1531.418173240248507,1759.315399484795535,1881.671615636685374,1302.226925573486596,1377.648773900305969,1903.027312584802075,1974.469064283449370
개구리 어린이집,912.250766223689766,512.817161252085725,967.230147844437852,1315.968087321357871,1712.561705050307182,2697.704226938226384,2678.288397098344831,2078.230776852806684,572.282073126177579,973.441451615970550,686.107853041428825,652.816281582585589,668.807282171238398
화곡꼬마천사어린이집,1357.491621702405837,496.154214097605006,307.410363902274923,788.381840748173545,1188.265165437332826,2160.225837552983648,2064.577652349590153,1766.289492935519320,1174.632875800024976,863.113140062850221,820.431844906199444,1214.683272676073784,1271.697314563271220
예원비전스쿨어린이집,1140.387382133261553,351.042932261175963,584.865277788593403,1006.238865931413898,1392.153721410862545,2378.521266727387228,2323.425530473574781,1865.738969502475356,897.974255462357291,830.808555333010304,695.219228483655343,952.160047957293727,996.621996895176949
아띠어린이집,1239.306080825083654,324.177201596045052,483.093112505228135,973.874548310737623,1290.385309055851621,2276.088642564825932,2218.724815713857424,1782.124276677250464,1002.675771877981560,775.231881929308315,770.845805969897242,1056.389394530770687,1101.323475079163472
은도어린이집,1551.443558382452920,597.010242698251773,118.678845770696384,770.000466029976678,1018.084315011907847,1977.303289084645485,1867.831620534984040,1647.772182913070765,1374.991312121468582,856.898525210072080,997.696161034831789,1414.927498384612363,1472.126764806952906
숲속나라어린이집,1236.032829471837204,269.809921664025126,524.728609166126148,1037.404885327312968,1301.507757991585549,2288.641846401068506,2243.965640929612164,1766.329558462308796,979.538276153057609,737.121000394861653,793.257100558449224,1038.856362461681783,1078.363212549894570
리라어린이집,1117.057519701356796,293.518641729948570,788.152818234724350,1262.743638767035236,1495.609109478546998,2479.558319952881448,2469.011306504189633,1864.162459242631257,792.111741310153434,766.808646909299682,802.844994291976832,870.378503679733171,888.824490328507977
동성어린이집,1291.700419673865326,249.311276513028190,479.890692425318321,1037.846591691176400,1245.549119244456961,2232.724015543384212,2190.062791287498385,1714.316362375650897,1034.578511950052189,697.030301058852274,841.831493685994246,1094.617584643096734,1133.400882686331215
해아띠스쿨어린이집,1230.724678886364927,196.834665031331468,610.676229433236699,1146.458515173231945,1334.988798922354590,2321.579158463347540,2297.828295761115442,1751.634744019761229,941.193420207969439,687.217685310879233,835.607412371731016,1009.994846948921577,1039.517566659278145
아이큰숲아기학교어린이집,1034.001109703637439,578.000328073723722,1141.124973679737877,1573.732921770401390,1789.666052368541614,2760.327930317251685,2784.271661604979727,2053.769778346175826,627.623383159499440,944.852408095654823,928.324090805480751,730.876269178367238,707.732035512889524
초록어린이집,1082.653893086389871,424.457149883502211,980.308064896920314,1444.546059774661671,1640.829321908993961,2616.703159146278267,2630.116200317168932,1941.442464408549085,706.762508822361383,829.543083003770903,880.448712752391657,800.556925789770162,796.559400691888300
아이큰숲자연학교어린이집,1045.923567656791647,604.118273662434831,1174.005014744840537,1610.612139821060509,1812.260069889462557,2780.391627994237751,2809.271159653370432,2063.395505266944383,633.847701252789875,956.912379194008622,958.211157959310071,738.927551840888555,710.664126202093257
뽀로로와친구들 어린이집,1153.073032149260143,279.738394826447802,821.163188530016214,1324.751481951747564,1494.898394360374368,2475.440083204007806,2477.504315581863011,1835.705499494148398,811.075306800993872,730.832116732168174,862.589708640893832,894.850488583490460,905.985079040492110
하얀마음어린이집,1185.235971784321237,253.700187149625549,811.519432134777617,1335.806149425375224,1470.426794356244955,2449.682653343784750,2455.923311070614091,1804.555545542287518,841.347489427057553,698.945961384324505,891.853997908102315,925.936850124999523,935.877225290619890
진양아이어린이집,1491.415081134345883,355.324621382261512,271.804598924785694,981.345011501985141,1036.784461087792806,2021.729743201058454,1967.526016507420309,1563.531775967955809,1254.657848354237331,649.669493731826833,996.588344990096175,1310.596655907967033,1353.443149802294101
구립 아이나무어린이집,2152.298590469260489,1169.154941960433007,565.395700698704445,919.544457361660420,739.200653053619703,1512.107716093663839,1300.314414278267122,1529.431965462163362,2013.384639895425380,1210.233122710022826,1563.384778082291177,2046.487971424065108,2109.355060139285797
초록영재어린이집,1195.287779475796697,320.528584645309195,909.185290509260426,1439.585675656763669,1530.814652345551849,2503.153079473191610,2525.722654196860731,1821.147182845024417,826.051687316324092,709.278206419266098,953.468282038859797,918.418618454097327,916.483037508504367
보배어린이집,1848.001798059275416,735.266928804305508,183.920667444189974,940.910495536396525,725.433384247357935,1676.980309029717091,1575.361376675886049,1404.541505455462811,1651.291788258463384,811.352346722911079,1298.092829120304486,1698.399707042191267,1749.518563447982615
열매어린이집,2008.928647763081699,915.222024291827211,352.345880631037176,971.052755967463668,635.623701349367479,1541.820149471027889,1409.813955415271721,1378.239446716449265,1827.201950131566491,940.696636321030041,1444.394925677570654,1871.023770997486736,1925.058823731864095
구립 푸른솔어린이집,2410.326335462891166,1392.603393684222283,810.079886715082921,1126.501773849781785,700.265892761572786,1316.351287513550005,1061.514969331843531,1492.085402703180080,2269.885687118356600,1368.159606979885211,1819.672228516946689,2304.238948885293212,2366.177663508000933
해피엔젤어린이집,1350.179270425580398,186.616057801939036,807.591479097312799,1427.208550889935850,1367.936294625160144,2335.806738663400665,2368.697364617255516,1651.745280335220286,993.006289313454204,540.746572738689451,1056.057548593508955,1082.501335499218385,1084.873499144029893
아이파크어린이집,1341.825582651166314,1099.198809375626297,1711.082237840745393,2183.197573541382098,2223.195328350280306,3143.058039457968334,3236.903107175874538,2298.760030977279712,925.204909801229292,1284.578132116452934,1458.884848701774899,1029.188490733104800,948.336102850843758
구립 하늘숲어린이집,2310.433773938963441,1218.968650722530356,667.184378312175227,1134.384222021661799,546.127323748720642,1300.608508350015200,1114.756927516135420,1342.999420993490730,2141.456257056342565,1170.755825668705938,1733.538463736279027,2182.978800631384729,2239.031748448656799
근로복지공단 강서어린이집,1987.853342493857781,789.954655869408953,336.847524123085861,1095.507766510261490,563.154310920393414,1526.551692420559675,1451.658818396789457,1245.164827211434385,1769.975811838377922,761.081887143791846,1450.485976967015858,1823.354453041544048,1868.701544694950144
화곡어린이집,1538.525351803375770,145.981315099841794,665.501038156573941,1388.882092130846559,1140.474433523814014,2106.935939066000174,2144.485156325985827,1443.600665842325952,1203.625058906096228,348.908379233023595,1178.004639611472157,1287.458266421781445,1297.992445521605532
예심어린이집,1779.434916447635260,432.031313645715557,420.993266446018254,1254.427959005264938,786.051960265901130,1768.766555721116674,1776.212460072002159,1234.115182789856817,1497.214959737407298,393.751390275784217,1319.021792825131115,1567.251593919381776,1595.169261679884812
구립대우주어린이집,2479.653877800240934,1345.738123525201217,826.045585992523570,1301.359465465827270,472.744832895619709,1129.612513356089494,941.484128855457016,1258.260184489538233,2300.299005129970737,1241.165072789959822,1906.318926147502225,2345.025522566664222,2398.335225008996531
아이샘어린이집,1576.953470004114251,220.780537291796804,750.919624712564428,1480.100400434826724,1168.650818161172538,2122.073562897383908,2178.889814125491739,1418.631552245920602,1225.910040555797423,308.155267002443566,1243.418352122332180,1314.489051123685613,1317.973402942801386
구립 늘사랑어린이집,1579.429925353221961,1336.328945649414663,1955.986515934132512,2457.902651499962758,2403.383605587937836,3290.613205976050267,3415.948193760847062,2397.029701389178172,1176.249987006507581,1453.925378374509819,1733.684334006470408,1275.582824734819042,1187.228868411981921
새빛아이어린이집,2221.277048517753883,975.984326327764848,572.113176375016678,1282.974264664605698,332.875604385034251,1291.158455131261235,1235.472912663015222,1069.651153563599337,1993.053728999472241,835.282154598723537,1686.463024880176590,2049.985484921724947,2091.877719235757013
초록별어린이집,2409.039381754141687,1213.782816067500335,744.684717771084024,1329.800435468798696,326.948896139846340,1133.691492178239969,1016.698874583628253,1123.822642117977239,2204.880142584472651,1076.308206113116739,1852.060959043791172,2255.951016935114694,2303.505312530538049
주연어린이집,1653.409459315214235,326.597724344198923,838.123586414757256,1583.765501716224207,1177.429697322483435,2111.275123071964572,2191.224543111276034,1364.912907732551957,1288.956066181458027,258.221875062098206,1341.115700272643608,1381.557334448103347,1378.408668481476525
꼬마숲어린이집,2391.723152462340749,1166.970938062145706,729.923784545321610,1360.063303989281167,264.274928571656574,1132.752849789510265,1047.934888742395515,1060.116172502222753,2175.550890791997972,1008.319175075275780,1843.732349497048745,2229.752359569699365,2274.326452817497284
하얀돌어린이집,1652.079979343832292,1228.366162141245923,1850.364011879989221,2405.395323397528500,2245.972460347953984,3117.419669297136807,3255.717380391854476,2211.884507449105058,1233.313678702275865,1296.376178429072752,1739.933540748854739,1338.338657156888530,1258.738918490136030
별나라어린이집,2185.523338433464232,876.036908815055540,589.684987873660589,1372.288378729143460,346.381927736120872,1333.646841216466328,1334.735735057440706,968.133627339078998,1929.162790964177930,675.760237961474445,1678.110491235319387,1993.519081834103645,2027.711870169165650
강서힐스테이트어린이집,2164.617390722652999,844.642217222595605,585.175818705296820,1380.704796789196507,373.768219469144924,1359.616188296058453,1369.291112299517863,962.596804645644397,1902.978370332630675,636.422356195455563,1663.381948494675726,1968.694568090086477,2001.406168679297252
구립 이든아이어린이집,1706.113171275048899,467.313220646619584,1001.575895007442568,1740.522797006112796,1284.995741560486294,2189.194127296919760,2297.458777779810134,1382.040374636412480,1319.568452005958079,335.456078788114780,1443.789932270097552,1418.474819415651154,1403.362225276984645
엔젤어린이집,2114.933039881904278,762.068805407497621,599.978675111469556,1424.614202231356103,461.299586181802908,1433.960827931281756,1470.819895559435281,943.239369201615432,1835.716210535418213,517.255176825373496,1635.315832664894060,1906.034828908967484,1933.548058225405839
주영어린이집,1720.282823938777710,1275.876401054603775,1897.253219608129939,2464.960211382403941,2269.608013140247749,3129.139897312006724,3276.836887318755998,2211.332509513564673,1302.019641744083856,1321.682078409518908,1807.441868339011307,1406.890500306897366,1326.840634788789430
구립 우장숲어린이집,1898.072160659199426,493.507688398952723,697.964417821436086,1527.257913314685766,832.977258048989484,1767.526563354734890,1846.942204353242005,1080.565405698991981,1569.322876017809904,136.158874052293925,1499.241860170142900,1652.584816343842704,1663.657433896262546
두빛나래터발도르프어린이집,1666.799352468709913,1038.329522620258331,1656.391496417289773,2261.232739277477322,2012.699614515595840,2879.963328154967257,3020.894635314760308,1978.785849687634709,1238.306001348614473,1064.333017509279216,1669.958980365466687,1347.364017919871003,1281.265863742168676
강서햇빛발도르프어린이집,1709.612818566863325,584.350765511434588,1149.551520147441124,1865.803189885997654,1430.497531753210978,2316.660547946314182,2440.440379579926230,1471.615739628124857,1305.691157458749785,481.628229834686181,1501.444278987162079,1409.388867145215727,1382.892963909107038
튼튼키즈어린이집,1783.701900967803567,1361.091727170668946,1982.168498297250608,2550.914485500328283,2342.081072972317997,3191.826659708021452,3347.096528600161491,2263.195069205502932,1369.265098779165328,1396.069115104789034,1886.589878053881648,1472.774974033440913,1390.045895130471763
튼튼어린이집,1795.869555617343849,1377.114742379663085,1998.131820998073863,2567.076779500191151,2355.777927564629408,3203.694952214259501,3360.354444912446525,2273.134623877204831,1382.172521719416636,1410.175881881491932,1901.555581014560403,1485.424810791272648,1402.235431365039176
라임어린이집,2206.082085283724155,850.625599398601366,674.179603037277388,1486.254879567876287,381.993610513892804,1345.922840406472233,1395.475675170200475,866.181682409959535,1926.279968716035683,575.051756162735956,1724.034483671751786,1996.992808664648692,2024.028181147848727
초롱어린이집,2171.852345255366345,805.474587300665803,670.979623551138616,1494.788819493219989,437.735525419913301,1393.838362919777637,1451.672187349837486,873.129660541389399,1885.051483832861550,516.911072852516668,1699.499874206933100,1957.566624317091510,1982.472342133890152
아장닷컴어린이집,1850.756024587775528,539.729690737386022,988.534940256159985,1771.726690500628592,1157.977484761684536,2039.941607956899361,2165.273852220714616,1218.983124473467797,1472.420968669537388,220.075897730223659,1556.017871993155040,1569.277590523101253,1558.139098395690326
하늘누리어린이집,3202.702175745864679,2051.115686520516192,1554.801125602470165,1918.666343342021719,920.419976372201972,703.316473994388502,283.451130676892490,1428.070496883664646,3028.957617402604228,1862.050713477937734,2620.833948744104873,3073.663414483033193,3127.046254560636953
리틀킹어린이집,2358.554724799890209,2331.858194838563122,2953.330158304098404,3443.004026183104543,3329.046241999838912,4147.580570282988447,4327.864066078635005,3178.539407313321135,2026.565147038211080,2386.931732850706794,2654.875434180135471,2104.383710636765045,2002.112045804350373
혜시의사과나무어린이집,2554.343556105968219,1257.470784349711721,914.566935704807406,1595.221618814558497,58.432839189841431,957.082123507420420,963.917164982776399,833.199658044449620,2309.141992092120290,1003.205819620125681,2027.566016631393950,2371.406904974318422,2407.814754208996874
하하호호어린이집,2515.529363249171638,2521.396038192820924,3142.841954144728788,3627.615486881926245,3513.356729468602225,4323.434490706146789,4509.915616427405439,3347.532042159662979,2195.398499490557242,2573.013991800523854,2830.033974895982283,2269.936525159278062,2166.858969085805711
베베키즈어린이집,2525.585804109529818,1201.303165750758808,909.062128127031883,1629.873358661734301,48.921788070430530,996.886848957768393,1044.170412812697350,755.392561376464982,2266.142564586459685,917.892050082355127,2012.956206676382862,2332.124756442681701,2364.506609888231651
한울어린이집,2172.230441726569097,769.485896576618984,821.919761513655203,1663.721103716096877,623.257236398296982,1505.924638148115946,1623.087365823148048,808.024000942051885,1849.707723426246503,355.466050710418983,1749.963524734942666,1931.886737098870071,1944.342036519600470
e-다솔어린이집,2538.889097858024797,1203.220451151453744,933.419913596504102,1665.557925762346940,92.308255220361545,992.823267610866765,1060.314995931841167,712.002403472882065,2273.287879080660787,903.048703433475566,2032.279423792346961,2340.931201432809758,2371.452617390647902
다해영재어린이집,2329.810357181465406,940.211457811866126,862.320527438436898,1684.027283803661931,428.490420108069941,1297.751553018195636,1415.269393564307620,684.897016390272825,2025.295068614089814,563.783089423469505,1875.398207290611253,2102.924965786628491,2121.422646589678607
